runtime,seed,suboptimality,agent num,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,cardinal conflicts,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,chosen from cleanup,chosen from open,chosen from focal,#solve MVCs,#merge MDDs,#solve 2 agents,#memoization,cost error,distance error,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.332967,1,1.5,150,1,1,47968,191071,28703,28687,28685,28687,10,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0.036685,4.8e-05,0.003882,0,0,0,0.042312,8e-06,0.01284,0.041487,0.042392,1.88786,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-2.scen
0.339336,2,1.5,150,1,1,47968,191071,28703,28687,28685,28687,10,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0.037223,4.8e-05,0.003956,0,0,0,0.044239,9e-06,0.013512,0.043547,0.044445,1.86375,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-2.scen
0.3326,3,1.5,150,1,1,47968,191071,28703,28687,28685,28687,10,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0.037241,4.5e-05,0.003955,0,0,0,0.042636,7e-06,0.012876,0.041536,0.04244,1.8522,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-2.scen
0.33479,4,1.5,150,1,1,47968,191071,28703,28687,28685,28687,10,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0.037393,5e-05,0.003912,0,0,0,0.04316,5e-06,0.012987,0.041842,0.042746,1.91026,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-2.scen
0.35487,5,1.5,150,1,1,47968,191071,28703,28687,28685,28687,10,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0.039604,5.4e-05,0.004177,0,0,0,0.044756,7e-06,0.013921,0.044092,0.045079,1.88026,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-2.scen
0.395576,1,1.5,160,1,1,52817,206684,30771,30746,30744,30746,11,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0.04185,5.5e-05,0.004734,0,0,0,0.051659,1.4e-05,0.015268,0.047731,0.048806,2.12493,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-2.scen
0.367506,2,1.5,160,1,1,52817,206684,30771,30746,30744,30746,11,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0.039432,5e-05,0.004475,0,0,0,0.048449,1e-05,0.014078,0.044062,0.045056,2.14994,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-2.scen
0.371309,3,1.5,160,1,1,52817,206684,30771,30746,30744,30746,11,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0.039286,5.4e-05,0.004484,0,0,0,0.048824,3e-06,0.014401,0.046279,0.047293,1.98094,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-2.scen
0.379291,4,1.5,160,1,1,52817,206684,30771,30746,30744,30746,11,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0.040315,5.2e-05,0.004646,0,0,0,0.051118,1.2e-05,0.015169,0.047005,0.048031,2.01448,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-2.scen
0.370162,5,1.5,160,1,1,52817,206684,30771,30746,30744,30746,11,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0.039158,5e-05,0.004501,0,0,0,0.048033,8e-06,0.014365,0.044949,0.045959,2.07027,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-2.scen
0.431278,1,1.5,170,1,1,57170,222548,32458,32430,32428,32430,13,0,0,0,0,0,0,0,0,0,1,0,25,0,0,0,0.052643,5.3e-05,0.005123,0,0,0,0.059647,7e-06,0.018613,0.05588,0.057185,2.15085,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-2.scen
0.427754,2,1.5,170,1,1,57170,222548,32458,32430,32428,32430,13,0,0,0,0,0,0,0,0,0,1,0,25,0,0,0,0.053442,5.7e-05,0.005199,0,0,0,0.058028,7e-06,0.018708,0.055881,0.057189,2.13486,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-2.scen
0.42937,3,1.5,170,1,1,57170,222548,32458,32430,32428,32430,13,0,0,0,0,0,0,0,0,0,1,0,25,0,0,0,0.053637,5.7e-05,0.005195,0,0,0,0.059287,8e-06,0.018508,0.05572,0.057021,2.16843,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-2.scen
0.432689,4,1.5,170,1,1,57170,222548,32458,32430,32428,32430,13,0,0,0,0,0,0,0,0,0,1,0,25,0,0,0,0.053647,5.4e-05,0.005213,0,0,0,0.058615,7e-06,0.018745,0.055435,0.056725,2.15843,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-2.scen
0.428982,5,1.5,170,1,1,57170,222548,32458,32430,32428,32430,13,0,0,0,0,0,0,0,0,0,1,0,25,0,0,0,0.053528,5.6e-05,0.005107,0,0,0,0.059479,9e-06,0.018632,0.054749,0.05603,2.11056,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-2.scen
0.473811,1,1.5,180,1,1,61110,237805,34537,34505,34503,34505,15,0,0,0,0,0,0,0,0,0,1,0,29,0,0,0,0.060421,6.2e-05,0.00592,0,0,0,0.063081,1.4e-05,0.022503,0.06354,0.065094,2.24354,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-2.scen
0.47318,2,1.5,180,1,1,61110,237805,34537,34505,34503,34505,15,0,0,0,0,0,0,0,0,0,1,0,29,0,0,0,0.059889,5.8e-05,0.00584,0,0,0,0.063869,6e-06,0.023034,0.0652,0.066763,2.22267,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-2.scen
0.49183,3,1.5,180,1,1,61110,237805,34537,34505,34503,34505,15,0,0,0,0,0,0,0,0,0,1,0,29,0,0,0,0.064197,6.8e-05,0.006019,0,0,0,0.066933,1.8e-05,0.025758,0.070963,0.072596,2.2672,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-2.scen
0.539057,4,1.5,180,1,1,61110,237805,34537,34505,34503,34505,15,0,0,0,0,0,0,0,0,0,1,0,29,0,0,0,0.064519,6.9e-05,0.006329,0,0,0,0.067397,2.1e-05,0.026153,0.071891,0.073636,2.40282,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-2.scen
0.494525,5,1.5,180,1,1,61110,237805,34537,34505,34503,34505,15,0,0,0,0,0,0,0,0,0,1,0,29,0,0,0,0.061848,6.4e-05,0.006105,0,0,0,0.063589,1.2e-05,0.023682,0.069313,0.070951,2.34442,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-2.scen
0.532973,1,1.5,190,1,1,64798,252644,36640,36606,36604,36606,15,0,0,0,0,0,0,0,0,0,1,0,29,0,0,0,0.060581,6.9e-05,0.006616,0,0,0,0.064764,1.1e-05,0.024761,0.067021,0.068699,2.52501,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-2.scen
0.512296,2,1.5,190,1,1,64798,252644,36640,36606,36604,36606,15,0,0,0,0,0,0,0,0,0,1,0,29,0,0,0,0.060815,6.8e-05,0.006626,0,0,0,0.06564,1.4e-05,0.024463,0.06782,0.069521,2.49786,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-2.scen
0.518569,3,1.5,190,1,1,64798,252644,36640,36606,36604,36606,15,0,0,0,0,0,0,0,0,0,1,0,29,0,0,0,0.060305,7.2e-05,0.006549,0,0,0,0.064343,1.1e-05,0.024483,0.06782,0.069473,2.58385,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-2.scen
0.508625,4,1.5,190,1,1,64798,252644,36640,36606,36604,36606,15,0,0,0,0,0,0,0,0,0,1,0,29,0,0,0,0.0603,7.4e-05,0.006562,0,0,0,0.063268,5e-06,0.023995,0.065915,0.067569,2.55169,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-2.scen
0.5083,5,1.5,190,1,1,64798,252644,36640,36606,36604,36606,15,0,0,0,0,0,0,0,0,0,1,0,29,0,0,0,0.060637,6.9e-05,0.006562,0,0,0,0.063439,1e-05,0.023938,0.065995,0.06764,2.41917,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-2.scen
0.570618,1,1.5,200,1,1,68093,267577,38719,38682,38680,38682,17,0,0,0,0,0,0,0,0,0,1,0,32,0,0,0,0.069817,7.4e-05,0.007417,0,0,0,0.075988,1.9e-05,0.02989,0.079114,0.081096,2.55365,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-2.scen
0.568882,2,1.5,200,1,1,68093,267577,38719,38682,38680,38682,17,0,0,0,0,0,0,0,0,0,1,0,32,0,0,0,0.069894,7.3e-05,0.007643,0,0,0,0.073123,1.3e-05,0.030319,0.079261,0.081255,2.5655,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-2.scen
0.560789,3,1.5,200,1,1,68093,267577,38719,38682,38680,38682,17,0,0,0,0,0,0,0,0,0,1,0,32,0,0,0,0.067836,7.3e-05,0.007412,0,0,0,0.073017,1.6e-05,0.02896,0.077874,0.079837,2.50627,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-2.scen
0.557457,4,1.5,200,1,1,68093,267577,38719,38682,38680,38682,17,0,0,0,0,0,0,0,0,0,1,0,32,0,0,0,0.068729,7.3e-05,0.007388,0,0,0,0.072747,1.4e-05,0.028325,0.075509,0.077458,2.49294,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-2.scen
0.556283,5,1.5,200,1,1,68093,267577,38719,38682,38680,38682,17,0,0,0,0,0,0,0,0,0,1,0,32,0,0,0,0.068247,7.4e-05,0.007397,0,0,0,0.072955,1.6e-05,0.028284,0.075652,0.077598,2.51234,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-2.scen
0.003846,1,1.5,10,0,1,1622,7165,1612,1612,1612,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2e-05,0,0,0,0,0,0,0,0,0.127697,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.003881,2,1.5,10,0,1,1622,7165,1612,1612,1612,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2e-05,0,0,0,0,0,0,0,0,0.128815,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.003894,3,1.5,10,0,1,1622,7165,1612,1612,1612,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2e-05,0,0,0,0,0,0,0,0,0.128565,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.003864,4,1.5,10,0,1,1622,7165,1612,1612,1612,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1e-05,0,0,0,0,0,0,0,0,0.128721,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.00378,5,1.5,10,0,1,1622,7165,1612,1612,1612,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3e-05,0,0,0,0,0,0,0,0,0.129474,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.012303,1,1.5,20,0,1,5586,20088,3521,3519,3519,3519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-05,0,0,0,0,0,0,0,0,0.263036,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.011858,2,1.5,20,0,1,5586,20088,3521,3519,3519,3519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9e-05,0,0,0,0,0,0,0,0,0.26433,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.012469,3,1.5,20,0,1,5586,20088,3521,3519,3519,3519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5e-05,0,0,0,0,0,0,0,0,0.264806,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.012043,4,1.5,20,0,1,5586,20088,3521,3519,3519,3519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-05,0,0,0,0,0,0,0,0,0.275012,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.012649,5,1.5,20,0,1,5586,20088,3521,3519,3519,3519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3e-05,0,0,0,0,0,0,0,0,0.268461,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.020185,1,1.5,30,0,1,8128,31457,5678,5675,5675,5675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122,0,0,0,0,0,0,0,0,0.393681,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.020969,2,1.5,30,0,1,8128,31457,5678,5675,5675,5675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000123,0,0,0,0,0,0,0,0,0.374395,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.020835,3,1.5,30,0,1,8128,31457,5678,5675,5675,5675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000121,0,0,0,0,0,0,0,0,0.384114,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.020464,4,1.5,30,0,1,8128,31457,5678,5675,5675,5675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124,0,0,0,0,0,0,0,0,0.386156,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.020561,5,1.5,30,0,1,8128,31457,5678,5675,5675,5675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122,0,0,0,0,0,0,0,0,0.375359,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.035488,1,1.5,40,1,1,10890,42686,7486,7479,7479,7479,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.002473,9e-06,0.000227,0,0,0,0.001922,0,0.000273,0.000993,0.001007,0.512772,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.036198,2,1.5,40,1,1,10890,42686,7486,7479,7479,7479,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.00278,8e-06,0.000241,0,0,0,0.001876,0,0.000278,0.000987,0.001003,0.51656,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.035725,3,1.5,40,1,1,10890,42686,7486,7479,7479,7479,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.002507,8e-06,0.000227,0,0,0,0.001919,1e-06,0.00028,0.000988,0.001002,0.518553,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.035893,4,1.5,40,1,1,10890,42686,7486,7479,7479,7479,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.002635,1e-05,0.000235,0,0,0,0.001886,0,0.000276,0.000975,0.00099,0.509959,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.035292,5,1.5,40,1,1,10890,42686,7486,7479,7479,7479,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.002489,8e-06,0.000227,0,0,0,0.001897,1e-06,0.000301,0.001028,0.001046,0.519171,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.042957,1,1.5,50,1,1,12492,50398,9067,9060,9060,9060,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.00042,1.1e-05,0.000346,0,0,0,0.001918,1e-06,0.00032,0.001075,0.001092,0.640851,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.042714,2,1.5,50,1,1,12492,50398,9067,9060,9060,9060,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000417,1.1e-05,0.000341,0,0,0,0.001917,0,0.00032,0.001076,0.001094,0.64228,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.042379,3,1.5,50,1,1,12492,50398,9067,9060,9060,9060,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000401,1e-05,0.000335,0,0,0,0.001913,0,0.00033,0.001086,0.001104,0.642638,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.043402,4,1.5,50,1,1,12492,50398,9067,9060,9060,9060,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000441,1e-05,0.000345,0,0,0,0.001933,0,0.000322,0.001084,0.001103,0.639694,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.043204,5,1.5,50,1,1,12492,50398,9067,9060,9060,9060,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.00041,1e-05,0.000345,0,0,0,0.001877,1e-06,0.000317,0.001066,0.001083,0.644806,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.063048,1,1.5,60,1,1,16311,62877,10444,10437,10437,10437,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.0016,1.4e-05,0.000524,0,0,0,0.005393,2e-06,0.00123,0.005956,0.006023,0.789391,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.062783,2,1.5,60,1,1,16311,62877,10444,10437,10437,10437,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.001682,1.5e-05,0.000509,0,0,0,0.005317,1e-06,0.001111,0.005913,0.005975,0.797673,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.062222,3,1.5,60,1,1,16311,62877,10444,10437,10437,10437,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.001582,1.4e-05,0.000506,0,0,0,0.005445,1e-06,0.001133,0.005965,0.006024,0.77504,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.065076,4,1.5,60,1,1,16311,62877,10444,10437,10437,10437,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.00164,1.5e-05,0.000525,0,0,0,0.005629,0,0.001234,0.006246,0.006315,0.793571,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.070357,5,1.5,60,1,1,16311,62877,10444,10437,10437,10437,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.001954,1.5e-05,0.000529,0,0,0,0.005921,2e-06,0.001239,0.006241,0.006314,0.778118,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.082909,1,1.5,70,1,1,19510,74669,12414,12405,12405,12405,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.007194,1.6e-05,0.000693,0,0,0,0.005471,1e-06,0.001421,0.006422,0.006497,0.914079,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.083015,2,1.5,70,1,1,19510,74669,12414,12405,12405,12405,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.007195,1.6e-05,0.00069,0,0,0,0.005472,3e-06,0.001506,0.006514,0.006588,0.900026,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.082189,3,1.5,70,1,1,19510,74669,12414,12405,12405,12405,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.007369,1.6e-05,0.000689,0,0,0,0.005407,1.9e-05,0.001304,0.006474,0.006545,0.902508,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.081538,4,1.5,70,1,1,19510,74669,12414,12405,12405,12405,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.007272,1.7e-05,0.000695,0,0,0,0.005423,1e-06,0.001292,0.006232,0.006307,0.889161,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.08118,5,1.5,70,1,1,19510,74669,12414,12405,12405,12405,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.007373,1.6e-05,0.000692,0,0,0,0.00543,3e-06,0.001291,0.006283,0.006358,0.88982,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.094164,1,1.5,80,1,1,20969,81461,13817,13806,13806,13806,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.006996,1.9e-05,0.000858,0,0,0,0.005466,2e-06,0.001405,0.006485,0.006564,1.01316,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.093528,2,1.5,80,1,1,20969,81461,13817,13806,13806,13806,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.007223,2e-05,0.000873,0,0,0,0.005527,1e-06,0.001403,0.006561,0.006644,1.01231,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.095331,3,1.5,80,1,1,20969,81461,13817,13806,13806,13806,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.007284,1.9e-05,0.000887,0,0,0,0.005593,1e-06,0.001424,0.006592,0.006676,1.0164,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.093978,4,1.5,80,1,1,20969,81461,13817,13806,13806,13806,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.007263,2e-05,0.000873,0,0,0,0.005494,0,0.001408,0.006491,0.006571,1.05021,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.093135,5,1.5,80,1,1,20969,81461,13817,13806,13806,13806,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.006964,1.9e-05,0.000855,0,0,0,0.005431,2e-06,0.001416,0.006501,0.006577,1.02678,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.10744,1,1.5,90,1,1,22770,90144,15616,15605,15605,15605,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.005238,2.4e-05,0.001116,0,0,0,0.005642,2e-06,0.001514,0.006724,0.006815,1.15051,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.106769,2,1.5,90,1,1,22770,90144,15616,15605,15605,15605,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.005245,2.3e-05,0.001123,0,0,0,0.005673,0,0.001639,0.007051,0.007152,1.15389,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.106819,3,1.5,90,1,1,22770,90144,15616,15605,15605,15605,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.00528,2.2e-05,0.001105,0,0,0,0.005452,0,0.001555,0.006763,0.006856,1.12555,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.105575,4,1.5,90,1,1,22770,90144,15616,15605,15605,15605,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.005177,2.1e-05,0.001098,0,0,0,0.005535,1e-06,0.00153,0.006833,0.00692,1.14239,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.107009,5,1.5,90,1,1,22770,90144,15616,15605,15605,15605,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.005073,2.2e-05,0.001101,0,0,0,0.005405,1e-06,0.00153,0.006686,0.006772,1.1708,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.119449,1,1.5,100,1,1,24396,97892,17209,17198,17198,17198,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.001765,2.8e-05,0.001502,0,0,0,0.005547,4e-06,0.001626,0.007112,0.007213,1.27696,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.116449,2,1.5,100,1,1,24396,97892,17209,17198,17198,17198,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.001601,2.8e-05,0.001341,0,0,0,0.005423,2e-06,0.001681,0.007089,0.007186,1.23819,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.117893,3,1.5,100,1,1,24396,97892,17209,17198,17198,17198,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.001619,2.6e-05,0.001364,0,0,0,0.00557,2e-06,0.001556,0.006935,0.007034,1.26493,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.116741,4,1.5,100,1,1,24396,97892,17209,17198,17198,17198,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.001602,2.6e-05,0.001349,0,0,0,0.005432,2e-06,0.001676,0.007172,0.007281,1.26657,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.11693,5,1.5,100,1,1,24396,97892,17209,17198,17198,17198,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.00158,2.6e-05,0.001343,0,0,0,0.005432,2e-06,0.001667,0.007085,0.00718,1.27155,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.137443,1,1.5,110,1,1,29767,114286,19163,19149,19149,19149,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.001588,3.1e-05,0.001631,0,0,0,0.005497,4e-06,0.001855,0.007412,0.007524,1.39824,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.137215,2,1.5,110,1,1,29767,114286,19163,19149,19149,19149,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.001711,3.2e-05,0.001635,0,0,0,0.005494,2e-06,0.001768,0.007204,0.007316,1.38799,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.137756,3,1.5,110,1,1,29767,114286,19163,19149,19149,19149,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.00156,2.9e-05,0.00163,0,0,0,0.005472,1e-06,0.001901,0.00745,0.007567,1.39881,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.137141,4,1.5,110,1,1,29767,114286,19163,19149,19149,19149,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.001578,2.8e-05,0.001632,0,0,0,0.00553,1e-06,0.001873,0.007544,0.007657,1.37933,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.136755,5,1.5,110,1,1,29767,114286,19163,19149,19149,19149,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.001622,3e-05,0.00163,0,0,0,0.005541,1e-06,0.001907,0.007488,0.007599,1.38829,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.158945,1,1.5,120,1,1,32764,126911,21297,21281,21281,21281,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.001639,3.2e-05,0.002,0,0,0,0.005684,2e-06,0.002126,0.008009,0.008129,1.52427,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.156187,2,1.5,120,1,1,32764,126911,21297,21281,21281,21281,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.001579,3.1e-05,0.001962,0,0,0,0.005484,1e-06,0.002061,0.007855,0.007973,1.54805,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.158551,3,1.5,120,1,1,32764,126911,21297,21281,21281,21281,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.001715,3.4e-05,0.001974,0,0,0,0.005482,3e-06,0.002135,0.007904,0.008024,1.52639,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
